event_id,event_time,partition,source_system,source_vm,client_ip,database_name,login_name,lifecycle_phase,event_type,command_type,object_name,sql_text,query_length,rows_returned,failed_login_count,privilege_changed,maintenance_window,risk_label,severity,is_attack,attack_scenario,risk_score,baseline_score,baseline_decision,normalized_label,dataset_version
EVT-029483,2026-06-06T14:42:49+00:00,train,pgsql,aidac-pgsql,192.168.136.26,hr,compromised_app,backup_window,security_relevant,SELECT,customers,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,2191,0,0,1,critical,CRITICAL,1,sql_injection_evasion,0.8356,0.7345,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029484,2026-06-06T14:42:56+00:00,train,mssql,aidac-mssql,192.168.136.60,billing,unknown_user,maintenance_window,security_relevant,LOGIN,sensitive_accounts,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,16,0,1,suspicious,CRITICAL,1,authentication_burst,0.8871,0.6973,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029485,2026-06-06T14:43:02+00:00,train,mssql,aidac-mssql,192.168.136.139,core_banking,unknown_user,normal_operation,security_relevant,SELECT,sensitive_accounts,SELECT * FROM accounts WHERE id = 991412; DROP TABLE audit_log; --,66,826,0,0,0,critical,CRITICAL,1,sql_injection_evasion,0.945,0.8262,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029486,2026-06-06T14:43:26+00:00,train,pgsql,aidac-pgsql,192.168.136.104,core_banking,svc_backup,deployment_window,security_relevant,ALTER,audit_log,ALTER TABLE users DISABLE TRIGGER ALL;,38,1211,0,0,1,critical,HIGH,1,schema_tampering,0.8713,0.8145,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029487,2026-06-06T14:43:30+00:00,train,mssql,aidac-mssql,192.168.136.79,inventory,unknown_user,backup_window,security_relevant,LOGIN,transactions,FAILED LOGIN FOR user='sa' FROM client_ip;,42,0,36,0,1,suspicious,HIGH,1,authentication_burst,0.7579,0.7005,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029488,2026-06-06T14:43:39+00:00,train,pgsql,aidac-pgsql,192.168.136.123,hr,guest,deployment_window,security_relevant,DROP,transactions,DROP TABLE audit_log;,21,1960,2,0,1,critical,HIGH,1,schema_tampering,0.9072,0.8039,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029489,2026-06-06T14:43:58+00:00,train,mssql,aidac-mssql,192.168.136.170,core_banking,unknown_user,backup_window,security_relevant,COPY,customers,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,1952,3,0,1,suspicious,HIGH,1,backup_abuse,0.7058,0.5763,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029490,2026-06-06T14:44:28+00:00,train,pgsql,aidac-pgsql,192.168.136.222,billing,guest,maintenance_window,security_relevant,COPY,transactions,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,4385,2,0,1,suspicious,MEDIUM,1,backup_abuse,0.8171,0.5981,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029491,2026-06-06T14:44:51+00:00,train,mssql,aidac-mssql,192.168.136.173,inventory,webapp,normal_operation,security_relevant,LOGIN,users,FAILED LOGIN FOR user='sa' FROM client_ip;,42,0,21,0,0,suspicious,CRITICAL,1,authentication_burst,0.876,0.8021,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029492,2026-06-06T14:45:06+00:00,train,pgsql,aidac-pgsql,192.168.136.45,core_banking,unknown_user,normal_operation,security_relevant,COPY,transactions,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,334,2,0,0,suspicious,HIGH,1,backup_abuse,0.6791,0.5371,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029493,2026-06-06T14:45:11+00:00,train,pgsql,aidac-pgsql,192.168.136.164,billing,compromised_app,backup_window,security_relevant,GRANT,payroll,GRANT UPDATE ON customer_flags TO svc_report;,45,1968,0,1,1,suspicious,HIGH,1,slow_rate_privilege_creep,0.8146,0.7384,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029494,2026-06-06T14:45:24+00:00,train,mssql,aidac-mssql,192.168.136.206,inventory,guest,normal_operation,security_relevant,COPY,users,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,408,0,0,0,suspicious,MEDIUM,1,backup_abuse,0.5813,0.4194,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029495,2026-06-06T14:45:43+00:00,train,mssql,aidac-mssql,192.168.136.24,core_banking,unknown_user,normal_operation,security_relevant,BACKUP,orders,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,1359,3,0,0,suspicious,CRITICAL,1,backup_abuse,0.7853,0.6527,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029496,2026-06-06T14:45:47+00:00,train,mssql,aidac-mssql,192.168.136.196,hr,guest,normal_operation,security_relevant,SELECT,payroll,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,3152,3,0,0,critical,HIGH,1,sql_injection_evasion,0.827,0.6947,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029497,2026-06-06T14:46:07+00:00,train,mssql,aidac-mssql,192.168.136.173,auditdb,guest,backup_window,security_relevant,SELECT,customers,SELECT * FROM transactions WHERE amount > 0;,44,99908,1,0,1,suspicious,HIGH,1,high_volume_extraction,0.6547,0.5243,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029498,2026-06-06T14:46:34+00:00,train,mssql,aidac-mssql,192.168.136.197,crm,guest,incident_response,security_relevant,SELECT,sensitive_accounts,SELECT * FROM payroll WHERE employee_id > 0;,44,630,2,1,0,suspicious,MEDIUM,1,service_account_misuse,0.8125,0.7511,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029499,2026-06-06T14:46:56+00:00,train,pgsql,aidac-pgsql,192.168.136.117,crm,webapp,deployment_window,security_relevant,ALTER,audit_log,ALTER TABLE users DISABLE TRIGGER ALL;,38,668,1,0,1,critical,CRITICAL,1,schema_tampering,0.8379,0.695,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029500,2026-06-06T14:47:03+00:00,train,mssql,aidac-mssql,192.168.136.65,crm,compromised_app,incident_response,security_relevant,GRANT,orders,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,2828,2,1,0,critical,HIGH,1,privilege_escalation,0.9465,0.7844,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029501,2026-06-06T14:47:10+00:00,train,mssql,aidac-mssql,192.168.136.92,auditdb,compromised_app,backup_window,security_relevant,GRANT,sensitive_accounts,GRANT UPDATE ON customer_flags TO svc_report;,45,1433,1,1,1,suspicious,CRITICAL,1,slow_rate_privilege_creep,0.841,0.6898,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029502,2026-06-06T14:47:35+00:00,train,pgsql,aidac-pgsql,192.168.136.34,hr,guest,deployment_window,security_relevant,LOGIN,payments,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,18,0,1,suspicious,MEDIUM,1,authentication_burst,0.6916,0.4948,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029503,2026-06-06T14:47:48+00:00,train,mssql,aidac-mssql,192.168.136.147,auditdb,svc_backup,deployment_window,security_relevant,COPY,transactions,COPY customers TO '/tmp/export_customers.csv' CSV HEADER;,57,35797,2,0,1,suspicious,CRITICAL,1,high_volume_extraction,0.7663,0.6099,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029504,2026-06-06T14:48:18+00:00,train,pgsql,aidac-pgsql,192.168.136.42,hr,compromised_app,normal_operation,security_relevant,SELECT,users,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,3083,2,0,0,critical,HIGH,1,sql_injection_evasion,0.9204,0.7018,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029505,2026-06-06T14:48:44+00:00,train,mssql,aidac-mssql,192.168.136.161,auditdb,svc_backup,maintenance_window,security_relevant,BACKUP,orders,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,3512,0,0,1,suspicious,MEDIUM,1,backup_abuse,0.6904,0.5393,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029506,2026-06-06T14:48:51+00:00,train,pgsql,aidac-pgsql,192.168.136.210,inventory,compromised_app,backup_window,security_relevant,SELECT,transactions,SELECT * FROM payroll WHERE employee_id > 0;,44,3599,2,1,1,suspicious,CRITICAL,1,service_account_misuse,0.7799,0.6403,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029507,2026-06-06T14:49:09+00:00,train,pgsql,aidac-pgsql,192.168.136.128,billing,unknown_user,incident_response,security_relevant,LOGIN,payments,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,24,0,0,suspicious,MEDIUM,1,authentication_burst,0.5756,0.3705,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029508,2026-06-06T14:49:29+00:00,train,mssql,aidac-mssql,192.168.136.174,billing,svc_backup,backup_window,security_relevant,BACKUP,audit_log,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,4821,0,0,1,suspicious,HIGH,1,backup_abuse,0.6145,0.4669,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029509,2026-06-06T14:49:58+00:00,train,pgsql,aidac-pgsql,192.168.136.187,inventory,webapp,incident_response,security_relevant,GRANT,sensitive_accounts,GRANT DBA TO app_user;,22,2605,3,1,0,critical,HIGH,1,privilege_escalation,0.9674,0.8996,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029510,2026-06-06T14:50:02+00:00,train,pgsql,aidac-pgsql,192.168.136.34,billing,unknown_user,normal_operation,security_relevant,UPDATE,orders,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,2520,0,1,0,suspicious,CRITICAL,1,service_account_misuse,0.89,0.7419,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029511,2026-06-06T14:50:28+00:00,train,mssql,aidac-mssql,192.168.136.155,billing,compromised_app,normal_operation,security_relevant,SELECT,payroll,SELECT * FROM payroll WHERE employee_id > 0;,44,2539,3,1,0,suspicious,MEDIUM,1,service_account_misuse,0.9049,0.7659,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029512,2026-06-06T14:50:45+00:00,train,mssql,aidac-mssql,192.168.136.71,core_banking,unknown_user,deployment_window,security_relevant,SELECT,audit_log,SELECT * FROM payroll WHERE employee_id > 0;,44,4013,2,1,1,suspicious,HIGH,1,service_account_misuse,0.5984,0.4448,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029513,2026-06-06T14:50:49+00:00,train,mssql,aidac-mssql,192.168.136.75,billing,webapp,backup_window,security_relevant,SELECT,payroll,SELECT * FROM accounts WHERE id = 812117; DROP TABLE audit_log; --,66,1147,0,0,1,critical,CRITICAL,1,sql_injection_evasion,0.8625,0.7229,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029514,2026-06-06T14:51:03+00:00,train,mssql,aidac-mssql,192.168.136.236,hr,webapp,backup_window,security_relevant,SELECT,orders,SELECT * FROM accounts WHERE id = 882408; DROP TABLE audit_log; --,66,3218,1,0,1,critical,HIGH,1,sql_injection_evasion,0.8898,0.6994,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029515,2026-06-06T14:51:22+00:00,train,mssql,aidac-mssql,192.168.136.65,hr,unknown_user,incident_response,security_relevant,SELECT,users,SELECT * FROM transactions WHERE amount > 0;,44,193761,3,0,0,suspicious,CRITICAL,1,high_volume_extraction,0.6673,0.5656,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029516,2026-06-06T14:51:45+00:00,train,mssql,aidac-mssql,192.168.136.213,billing,unknown_user,normal_operation,security_relevant,SELECT,transactions,SELECT * FROM payroll WHERE employee_id > 0;,44,3259,1,1,0,suspicious,CRITICAL,1,service_account_misuse,0.5515,0.4127,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029517,2026-06-06T14:52:07+00:00,train,mssql,aidac-mssql,192.168.136.23,billing,unknown_user,backup_window,security_relevant,SELECT,audit_log,SELECT * FROM transactions WHERE amount > 0;,44,165529,3,0,1,suspicious,HIGH,1,high_volume_extraction,0.7664,0.6838,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029518,2026-06-06T14:52:23+00:00,train,pgsql,aidac-pgsql,192.168.136.131,inventory,unknown_user,deployment_window,security_relevant,ALTER,payments,ALTER TABLE users DISABLE TRIGGER ALL;,38,4633,3,0,1,critical,HIGH,1,schema_tampering,0.8352,0.6478,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029519,2026-06-06T14:52:51+00:00,train,pgsql,aidac-pgsql,192.168.136.43,crm,svc_backup,maintenance_window,security_relevant,ALTER,audit_log,ALTER TABLE users DISABLE TRIGGER ALL;,38,3468,0,0,1,critical,CRITICAL,1,schema_tampering,0.8894,0.7261,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029520,2026-06-06T14:53:12+00:00,train,mssql,aidac-mssql,192.168.136.149,core_banking,guest,normal_operation,security_relevant,ALTER,audit_log,ALTER DEFAULT PRIVILEGES GRANT SELECT ON TABLES TO svc_report;,62,1483,1,1,0,suspicious,MEDIUM,1,slow_rate_privilege_creep,0.5991,0.4584,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029521,2026-06-06T14:53:40+00:00,train,mssql,aidac-mssql,192.168.136.227,core_banking,guest,deployment_window,security_relevant,COPY,users,COPY customers TO '/tmp/export_customers.csv' CSV HEADER;,57,42327,2,0,1,suspicious,MEDIUM,1,high_volume_extraction,0.839,0.7878,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029522,2026-06-06T14:54:05+00:00,train,pgsql,aidac-pgsql,192.168.136.184,inventory,svc_backup,incident_response,security_relevant,SELECT,payments,SELECT * FROM accounts WHERE id = 159693; DROP TABLE audit_log; --,66,530,2,0,0,critical,HIGH,1,sql_injection_evasion,0.8721,0.6712,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029523,2026-06-06T14:54:14+00:00,train,pgsql,aidac-pgsql,192.168.136.179,hr,guest,maintenance_window,security_relevant,COPY,orders,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,199,2,0,1,suspicious,CRITICAL,1,backup_abuse,0.6403,0.4765,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029524,2026-06-06T14:54:25+00:00,train,pgsql,aidac-pgsql,192.168.136.20,hr,unknown_user,normal_operation,security_relevant,ALTER,customers,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,922,1,0,0,critical,HIGH,1,schema_tampering,0.9494,0.7773,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029525,2026-06-06T14:54:34+00:00,train,pgsql,aidac-pgsql,192.168.136.228,auditdb,compromised_app,incident_response,security_relevant,GRANT,payments,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,3247,2,1,0,critical,HIGH,1,privilege_escalation,0.9218,0.8217,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029526,2026-06-06T14:54:47+00:00,train,mssql,aidac-mssql,192.168.136.120,crm,webapp,deployment_window,security_relevant,LOGIN,payroll,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,39,0,1,suspicious,CRITICAL,1,authentication_burst,0.5883,0.3784,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029527,2026-06-06T14:55:06+00:00,train,pgsql,aidac-pgsql,192.168.136.76,core_banking,svc_backup,backup_window,security_relevant,GRANT,transactions,GRANT DBA TO app_user;,22,575,3,1,1,critical,HIGH,1,privilege_escalation,0.9413,0.8684,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029528,2026-06-06T14:55:21+00:00,train,pgsql,aidac-pgsql,192.168.136.195,billing,compromised_app,incident_response,security_relevant,UPDATE,transactions,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,3140,3,1,0,suspicious,HIGH,1,service_account_misuse,0.7349,0.544,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029529,2026-06-06T14:55:47+00:00,train,mssql,aidac-mssql,192.168.136.68,billing,unknown_user,backup_window,security_relevant,SELECT,payroll,SELECT * FROM payroll WHERE employee_id > 0;,44,3641,0,1,1,suspicious,HIGH,1,service_account_misuse,0.6783,0.5367,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029530,2026-06-06T14:56:11+00:00,train,mssql,aidac-mssql,192.168.136.236,auditdb,webapp,incident_response,security_relevant,GRANT,orders,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,4791,0,1,0,critical,CRITICAL,1,privilege_escalation,0.9262,0.8118,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029531,2026-06-06T14:56:33+00:00,train,mssql,aidac-mssql,192.168.136.74,core_banking,svc_backup,incident_response,security_relevant,ALTER,payments,ALTER ROLE readonly_user SUPERUSER;,35,1045,1,1,0,critical,CRITICAL,1,privilege_escalation,0.9092,0.7005,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029532,2026-06-06T14:56:45+00:00,train,pgsql,aidac-pgsql,192.168.136.135,hr,webapp,normal_operation,security_relevant,LOGIN,transactions,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,33,0,0,suspicious,HIGH,1,authentication_burst,0.8116,0.7547,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029533,2026-06-06T14:57:01+00:00,train,pgsql,aidac-pgsql,192.168.136.61,crm,compromised_app,deployment_window,security_relevant,GRANT,customers,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,4767,2,1,1,critical,CRITICAL,1,privilege_escalation,0.9094,0.8283,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029534,2026-06-06T14:57:14+00:00,train,pgsql,aidac-pgsql,192.168.136.208,inventory,compromised_app,maintenance_window,security_relevant,SELECT,payroll,SELECT * FROM transactions WHERE amount > 0;,44,234868,1,0,1,suspicious,MEDIUM,1,high_volume_extraction,0.7563,0.6496,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029535,2026-06-06T14:57:19+00:00,train,mssql,aidac-mssql,192.168.136.218,hr,unknown_user,backup_window,security_relevant,GRANT,customers,GRANT DBA TO app_user;,22,2029,3,1,1,critical,CRITICAL,1,privilege_escalation,0.9117,0.7041,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029536,2026-06-06T14:57:23+00:00,train,pgsql,aidac-pgsql,192.168.136.149,auditdb,svc_backup,deployment_window,security_relevant,DROP,audit_log,DROP TABLE audit_log;,21,289,3,0,1,critical,CRITICAL,1,schema_tampering,0.9238,0.8072,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029537,2026-06-06T14:57:50+00:00,train,mssql,aidac-mssql,192.168.136.131,hr,guest,deployment_window,security_relevant,ALTER,transactions,ALTER TABLE users DISABLE TRIGGER ALL;,38,4317,1,0,1,critical,HIGH,1,schema_tampering,0.9304,0.84,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029538,2026-06-06T14:58:10+00:00,train,mssql,aidac-mssql,192.168.136.142,core_banking,webapp,maintenance_window,security_relevant,COPY,users,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,4177,3,0,1,suspicious,MEDIUM,1,backup_abuse,0.9063,0.8242,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029539,2026-06-06T14:58:35+00:00,train,pgsql,aidac-pgsql,192.168.136.152,billing,unknown_user,backup_window,security_relevant,ALTER,payments,ALTER DEFAULT PRIVILEGES GRANT SELECT ON TABLES TO svc_report;,62,3897,2,1,1,suspicious,MEDIUM,1,slow_rate_privilege_creep,0.8894,0.7883,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029540,2026-06-06T14:58:56+00:00,train,mssql,aidac-mssql,192.168.136.191,crm,unknown_user,backup_window,security_relevant,GRANT,payments,GRANT SELECT ON sensitive_accounts TO svc_report;,49,1110,2,1,1,suspicious,CRITICAL,1,slow_rate_privilege_creep,0.6289,0.5459,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029541,2026-06-06T14:59:10+00:00,train,pgsql,aidac-pgsql,192.168.136.131,crm,webapp,maintenance_window,security_relevant,GRANT,customers,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,2492,2,1,1,critical,CRITICAL,1,privilege_escalation,0.8687,0.717,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029542,2026-06-06T14:59:30+00:00,train,pgsql,aidac-pgsql,192.168.136.167,inventory,compromised_app,deployment_window,security_relevant,LOGIN,audit_log,FAILED LOGIN FOR user='sa' FROM client_ip;,42,0,12,0,1,suspicious,HIGH,1,authentication_burst,0.8113,0.758,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029543,2026-06-06T14:59:59+00:00,train,pgsql,aidac-pgsql,192.168.136.55,auditdb,svc_backup,deployment_window,security_relevant,LOGIN,customers,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,22,0,1,suspicious,MEDIUM,1,authentication_burst,0.8774,0.6984,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029544,2026-06-06T15:00:14+00:00,train,pgsql,aidac-pgsql,192.168.136.92,billing,svc_backup,deployment_window,security_relevant,DROP,sensitive_accounts,DROP TABLE audit_log;,21,2731,0,0,1,critical,HIGH,1,schema_tampering,0.9173,0.7161,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029545,2026-06-06T15:00:32+00:00,train,mssql,aidac-mssql,192.168.136.139,inventory,svc_backup,normal_operation,security_relevant,ALTER,transactions,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,3557,2,0,0,critical,CRITICAL,1,schema_tampering,0.8521,0.7791,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029546,2026-06-06T15:00:36+00:00,train,mssql,aidac-mssql,192.168.136.104,billing,guest,deployment_window,security_relevant,SELECT,users,SELECT * FROM transactions WHERE amount > 0;,44,35383,3,0,1,suspicious,HIGH,1,high_volume_extraction,0.7843,0.701,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029547,2026-06-06T15:00:47+00:00,train,mssql,aidac-mssql,192.168.136.93,billing,webapp,deployment_window,security_relevant,LOGIN,transactions,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,26,0,1,suspicious,HIGH,1,authentication_burst,0.6493,0.4532,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029548,2026-06-06T15:01:16+00:00,train,mssql,aidac-mssql,192.168.136.202,hr,webapp,deployment_window,security_relevant,GRANT,payroll,GRANT DBA TO app_user;,22,2109,0,1,1,critical,HIGH,1,privilege_escalation,0.8949,0.7427,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029549,2026-06-06T15:01:45+00:00,train,mssql,aidac-mssql,192.168.136.68,crm,compromised_app,normal_operation,security_relevant,BACKUP,payroll,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,136,0,0,0,suspicious,HIGH,1,backup_abuse,0.6346,0.4153,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029550,2026-06-06T15:02:12+00:00,train,pgsql,aidac-pgsql,192.168.136.55,billing,compromised_app,incident_response,security_relevant,ALTER,audit_log,ALTER ROLE readonly_user SUPERUSER;,35,3626,3,1,0,critical,HIGH,1,privilege_escalation,0.9102,0.7622,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029551,2026-06-06T15:02:28+00:00,train,mssql,aidac-mssql,192.168.136.22,core_banking,webapp,backup_window,security_relevant,SELECT,orders,SELECT * FROM accounts WHERE id = 903695; DROP TABLE audit_log; --,66,2205,0,0,1,critical,CRITICAL,1,sql_injection_evasion,0.8215,0.7081,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029552,2026-06-06T15:02:35+00:00,train,pgsql,aidac-pgsql,192.168.136.222,inventory,unknown_user,backup_window,security_relevant,GRANT,payroll,GRANT DBA TO app_user;,22,4813,0,1,1,critical,HIGH,1,privilege_escalation,0.8552,0.7634,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029553,2026-06-06T15:02:48+00:00,train,mssql,aidac-mssql,192.168.136.193,crm,svc_backup,maintenance_window,security_relevant,SELECT,orders,SELECT * FROM customers;,24,55276,0,0,1,suspicious,MEDIUM,1,high_volume_extraction,0.6937,0.5327,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029554,2026-06-06T15:03:12+00:00,train,pgsql,aidac-pgsql,192.168.136.223,hr,guest,incident_response,security_relevant,LOGIN,customers,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,27,0,0,suspicious,MEDIUM,1,authentication_burst,0.8159,0.6284,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029555,2026-06-06T15:03:23+00:00,train,mssql,aidac-mssql,192.168.136.225,billing,unknown_user,maintenance_window,security_relevant,DROP,users,DROP TABLE audit_log;,21,4494,2,0,1,critical,CRITICAL,1,schema_tampering,0.9418,0.8408,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029556,2026-06-06T15:03:51+00:00,train,pgsql,aidac-pgsql,192.168.136.144,hr,unknown_user,normal_operation,security_relevant,ALTER,customers,ALTER ROLE readonly_user SUPERUSER;,35,746,3,1,0,critical,HIGH,1,privilege_escalation,0.8326,0.6781,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029557,2026-06-06T15:04:08+00:00,train,pgsql,aidac-pgsql,192.168.136.223,crm,unknown_user,backup_window,security_relevant,BACKUP,payroll,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,932,1,0,1,suspicious,HIGH,1,backup_abuse,0.7272,0.5492,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029558,2026-06-06T15:04:30+00:00,train,mssql,aidac-mssql,192.168.136.161,crm,guest,deployment_window,security_relevant,SELECT,transactions,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,4704,3,0,1,critical,HIGH,1,sql_injection_evasion,0.8631,0.7762,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029559,2026-06-06T15:04:39+00:00,train,pgsql,aidac-pgsql,192.168.136.230,inventory,webapp,maintenance_window,security_relevant,LOGIN,users,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,31,0,1,suspicious,CRITICAL,1,authentication_burst,0.8648,0.6837,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029560,2026-06-06T15:05:02+00:00,train,pgsql,aidac-pgsql,192.168.136.119,billing,guest,deployment_window,security_relevant,SELECT,sensitive_accounts,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,3338,2,0,1,critical,HIGH,1,sql_injection_evasion,0.9428,0.7709,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029561,2026-06-06T15:05:24+00:00,train,pgsql,aidac-pgsql,192.168.136.182,billing,compromised_app,backup_window,security_relevant,LOGIN,payroll,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,19,0,1,suspicious,MEDIUM,1,authentication_burst,0.5776,0.426,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029562,2026-06-06T15:05:36+00:00,train,mssql,aidac-mssql,192.168.136.138,billing,compromised_app,normal_operation,security_relevant,SELECT,payroll,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,3255,2,0,0,critical,CRITICAL,1,sql_injection_evasion,0.8342,0.6943,alert,anomalous,controlled_sql_lab_47832_v1_seed42
